statusCode,statusMessage,croppingSerlNo,croppingSeasonName,croppingDate,croppingEndDate,croppingSystem,itemCode,cultivationArea,calCultivationArea,plantNum,calPlantNum,stemSlabNum,planSlabNum,plantDensity,standardPlantDensity,floodlightDec,leafArea,stndTemp,stndWeight,stndSolar,stndMeta,userId
,,4563.0,2020,2020-10-01 00:00:00,2021-08-31 00:00:00,,80300.0,1210.0,4000.0,2500.0,1.6,,,,,,,,,,,PF_0000185
,,4585.0,2020년_토마토(RED 250),2020-07-18 00:00:00,2021-07-15 00:00:00,,80300.0,2196.15,7260.0,19800.0,0.4,,,,,,,,,,,PF_0000185
,,4689.0,2021년(데프니스),2021-09-08 00:00:00,2022-04-30 00:00:00,,80300.0,653.4,2160.0,3.0,720.0,,,,,,,,,,,PF_0000185
,,4586.0,2021_토마토(레드250),2020-07-18 00:00:00,2021-07-15 00:00:00,,80300.0,2196.15,7260.0,18000.0,0.4,,,,,,,,,,,PF_0000185
,,5498.0,2021년 토마토(데프니스),2021-08-17 00:00:00,2022-04-30 00:00:00,,80300.0,136.13,450.0,192.0,2.3,,,,,,,,,,,PF_0000185
0.0,NORMAL_CODE,274.0,2016_참미소,2016-12-07 00:00:00,2017-12-07 00:00:00,B0004000000000000002,80200.0,,,,,,,,,,,,100.0,,,PF_0000190
0.0,NORMAL_CODE,18.0,설향_20150909,2015-09-09 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80400.0,1900.0,6500.0,53000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,15.0,100.0,130.0,PF_0000203
,,527.0,2018_딸기,2018-09-12 00:00:00,2019-05-15 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000203
,,2223.0,2019년_딸기,2019-10-01 00:00:00,2020-05-30 00:00:00,,80400.0,605.0,2000.0,0.0,,,,,,,,,,,,PF_0000203
,,3415.0,2020년_딸기,2020-09-15 00:00:00,2021-05-15 00:00:00,,80400.0,2000.0,6611.57,60000.0,0.1,,,,,,,,,,,PF_0000203
0.0,NORMAL_CODE,320.0,2016_토마토,2016-12-09 00:00:00,2017-12-09 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000227
,,401.0,17-18,2017-12-11 00:00:00,2018-12-11 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000227
,,510.0,2018년_토마토,2018-07-03 00:00:00,2019-06-28 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000227
,,2562.0,2019_토마토,2019-12-01 00:00:00,2020-06-30 00:00:00,,80300.0,1815.0,6000.0,20000.0,0.30000000000000004,,,,,,,,,,,PF_0000227
,,3660.0,2020년_토마토,2020-08-02 00:00:00,2021-06-30 00:00:00,,80300.0,2000.0,6611.57,20000.0,0.30000000000000004,,,,,,,,,,,PF_0000227
,,4732.0,2021년_토마토,2021-12-30 00:00:00,2022-06-30 00:00:00,,80600.0,799.81,2644.0,7000.0,0.4,,,,,,,,,,,PF_0000227
0.0,NORMAL_CODE,429.0,2017년_백다다기,2017-10-15 00:00:00,2018-05-31 00:00:00,B0004000000000000001,90100.0,,,,,,,,,,,,,,,PF_0000234
,,2642.0,2020_포도,2020-01-01 00:00:00,2020-12-31 00:00:00,,60300.0,1996.5,6600.0,500.0,13.2,,,,,,,,,,,PF_0000234
0.0,NORMAL_CODE,74.0,트리오플러스_160101,2016-01-01 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80300.0,3000.0,9900.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,180.0,100.0,130.0,PF_0000265
,,337.0,2017여름작,2017-03-23 00:00:00,2017-03-24 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000265
,,2144.0,2019년_토마토(TY노나리),2019-08-15 00:00:00,2020-06-10 00:00:00,,80300.0,1397.55,4620.0,12000.0,0.4,,,,,,,,,,,PF_0000265
,,3351.0,2020년_방울토마토(노나리),2020-06-11 00:00:00,2021-06-09 00:00:00,,80300.0,1397.55,4620.0,120000.0,0.0,,,,,,,,,,,PF_0000265
0.0,NORMAL_CODE,235.0,2016_설향,2016-09-14 00:00:00,2017-09-13 00:00:00,B0004000000000000002,80400.0,,,,,,,,2.5,,0.0,,100.0,,,PF_0000284
,,384.0,2017-설향,2017-09-07 00:00:00,2018-07-06 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000284
,,3603.0,2020년_딸기,2020-09-15 00:00:00,2021-05-30 00:00:00,,80400.0,1200.0,3966.94,40000.0,0.1,,,,,,,,,,,PF_0000284
,,4814.0,2021년_딸기,2021-09-13 00:00:00,2022-05-30 00:00:00,,80400.0,1200.0,3966.94,36000.0,0.1,,,,,,,,,,,PF_0000284
0.0,NORMAL_CODE,294.0,티알팔팔_2016,2016-10-05 00:00:00,2017-10-05 00:00:00,B0004000000000000002,80300.0,,,,2.73,,,,,,,,100.0,,,PF_0000304
,,523.0,2018년_토마토,2018-10-03 00:00:00,2019-06-25 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000304
,,2102.0,2019년_토마토(TY250),2019-10-10 00:00:00,2020-07-15 00:00:00,,80300.0,3399.8,11239.0,16000.0,0.7000000000000001,,,,,,,,,,,PF_0000304
,,3405.0,2020년 _토마토,2020-09-25 00:00:00,2021-07-15 00:00:00,,80300.0,3000.0,9917.36,14000.0,0.7000000000000001,,,,,,,,,,,PF_0000304
,,4769.0,2021년_토마토,2021-09-25 00:00:00,2022-07-15 00:00:00,,80300.0,3000.0,9917.36,14000.0,0.7000000000000001,,,,,,,,,,,PF_0000304
0.0,NORMAL_CODE,225.0,2016_시로코,2016-08-22 00:00:00,2017-08-22 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,2.5,,0.0,,100.0,,,PF_0000321
,,2131.0,2019년_파프리카,2019-07-28 00:00:00,2020-06-30 00:00:00,,132600.0,3206.5,10600.0,32000.0,0.30000000000000004,,,,,,,,,,,PF_0000321
,,388.0,제2 작기 ,2017-09-20 00:00:00,2018-08-29 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000321
,,3223.0,2020년_파프리카,2020-08-20 00:00:00,2021-06-30 00:00:00,,132600.0,3206.5,10600.0,32000.0,0.30000000000000004,,,,,,,,,,,PF_0000321
,,4764.0,2021년_파프리카,2021-09-03 00:00:00,2022-07-30 00:00:00,,132600.0,3206.5,10600.0,32000.0,0.30000000000000004,,,,,,,,,,,PF_0000321
0.0,NORMAL_CODE,2160.0,2019년_파프리카,2019-01-20 00:00:00,2019-12-30 00:00:00,,132600.0,6000.0,19834.71,53000.0,0.4,,,,,,,,,,,PF_0000335
,,332.0,2017_파프리카,2017-02-27 00:00:00,2017-12-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000335
0.0,NORMAL_CODE,251.0,2016_시로코,2016-10-20 00:00:00,2017-10-20 00:00:00,B0004000000000000002,132600.0,1996.5,6600.0,35000.0,0.2,,,,,,,,100.0,,,PF_0000336
,,3441.0,2019_파프리카,2019-12-01 00:00:00,2020-11-30 00:00:00,,132600.0,1996.5,6600.0,35000.0,0.2,,,,,,,,,,,PF_0000336
,,3662.0,2021년_파프리카,2021-01-01 00:00:00,2021-12-30 00:00:00,,132600.0,2500.0,8264.46,2700.0,3.1,,,,,,,,,,,PF_0000336
0.0,NORMAL_CODE,261.0,2016_시로코,2016-08-25 00:00:00,2017-08-25 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,,,,,100.0,,,PF_0000348
,,391.0,2번째 생육조사 ,2017-09-20 00:00:00,2018-09-19 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000348
,,2564.0,2019_파프리카,2019-08-01 00:00:00,2020-08-01 00:00:00,,132600.0,2994.75,9900.0,30000.0,0.30000000000000004,,,,,,,,,,,PF_0000348
,,3418.0,2020년_파프리카,2020-08-20 00:00:00,2021-08-01 00:00:00,,132600.0,2994.75,9900.0,30000.0,0.30000000000000004,,,,,,,,,,,PF_0000348
,,4723.0,2021년_파프리카,2021-09-01 00:00:00,2022-07-31 00:00:00,,132600.0,2994.75,9900.0,30000.0,0.30000000000000004,,,,,,,,,,,PF_0000348
0.0,NORMAL_CODE,349.0,2017_토마토,2017-06-14 00:00:00,2018-02-22 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0000365
0.0,NORMAL_CODE,210.0,2016_설향,2016-09-22 00:00:00,2017-09-21 00:00:00,B0004000000000000002,80400.0,,,,,,,,2.5,,0.0,,100.0,,,PF_0000374
,,380.0,2017-설향,2017-09-15 00:00:00,2018-07-10 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000374
,,508.0,2018_딸기,2018-09-18 00:00:00,2019-05-27 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000374
,,2008.0,2019 딸기,2019-09-10 00:00:00,2020-06-04 00:00:00,,80400.0,1400.0,4620.0,40000.0,0.1,,,,,,,,,,,PF_0000374
,,3275.0,2020년_딸기,2020-09-10 00:00:00,2021-06-30 00:00:00,,80400.0,1397.55,4620.0,45700.0,0.1,,,,,,,,,,,PF_0000374
,,4433.0,2021년_딸기(금실),2020-09-05 00:00:00,2021-06-23 00:00:00,,80400.0,1397.55,4620.0,40000.0,0.1,,,,,,,,,,,PF_0000374
,,4706.0,2021년_딸기,2021-08-31 00:00:00,2022-06-19 00:00:00,,80400.0,1361.25,4500.0,40000.0,0.1,,,,,,,,,,,PF_0000374
,,6020.0,2022년_딸기,2022-09-12 00:00:00,2023-06-04 00:00:00,,80400.0,1361.25,4500.0,40000.0,0.1,,,,,,,,,,,PF_0000374
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0000445
0.0,NORMAL_CODE,411.0,2017년_바른꿀,2017-11-30 00:00:00,2018-07-15 00:00:00,B0004000000000000001,80200.0,,,,,,,,,,,,,,,PF_0000468
,,2280.0,2019년_참외,2019-11-15 00:00:00,2020-08-30 00:00:00,,80200.0,,19800.0,12000.0,1.6,,,,,,,,,,,PF_0000468
0.0,NORMAL_CODE,272.0,2016_참다복,2016-12-03 00:00:00,2017-12-03 00:00:00,B0004000000000000002,80200.0,,,,,,,,,,,,100.0,,,PF_0000476
,,2566.0,2019_참외,2019-11-28 00:00:00,2020-08-30 00:00:00,,80200.0,1512.5,5000.0,1500.0,3.3,,,,,,,,,,,PF_0000476
,,3668.0,2020년_참외,2020-11-30 00:00:00,2021-08-31 00:00:00,,80200.0,1512.5,5000.0,1500.0,3.3,,,,,,,,,,,PF_0000476
0.0,NORMAL_CODE,271.0,2016_참사랑,2016-12-14 00:00:00,2017-12-14 00:00:00,B0004000000000000002,80200.0,,,,,,,,,,,,100.0,,,PF_0000481
,,2183.0,2019년_참외,2019-11-15 00:00:00,2020-08-20 00:00:00,,80200.0,1300.0,4297.52,0.0,,,,,,,,,,,,PF_0000481
,,3417.0,2020년_참외,2020-12-01 00:00:00,2021-08-01 00:00:00,,80200.0,1645.0,5438.02,3580.0,1.5,,,,,,,,,,,PF_0000481
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0000528
0.0,NORMAL_CODE,413.0,2017년_꿀사랑,2017-12-06 00:00:00,2018-07-30 00:00:00,B0004000000000000001,80200.0,,,,,,,,,,,,,,,PF_0000533
,,3652.0,2020년_참외,2020-10-20 00:00:00,2021-08-30 00:00:00,,80200.0,1400.0,4628.1,7000.0,0.7000000000000001,,,,,,,,,,,PF_0000533
0.0,NORMAL_CODE,212.0,2016_설향,2016-09-26 00:00:00,2017-09-25 00:00:00,B0004000000000000002,80400.0,2300.0,7752.0,,,,,,2.5,,0.0,,100.0,,,PF_0000574
,,512.0,2018_딸기,2018-09-15 00:00:00,2019-06-04 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000574
,,2009.0,2019 딸기,2019-09-16 00:00:00,2020-06-10 00:00:00,,80400.0,2000.0,6600.0,58000.0,8.7,,,,,,,,,,,PF_0000574
,,382.0,2017-설향,2017-09-14 00:00:00,2018-07-13 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000574
,,3278.0,2020년_딸기,2020-09-16 00:00:00,2021-06-30 00:00:00,,80400.0,1996.5,6600.0,58000.0,0.1,,,,,,,,,,,PF_0000574
,,4708.0,2021년_딸기_2,2021-09-16 00:00:00,2022-06-30 00:00:00,,80400.0,1996.5,6600.0,68000.0,0.1,,,,,,,,,,,PF_0000574
,,4998.0,2021년_딸기,2021-09-10 00:00:00,2022-06-20 00:00:00,,80400.0,1996.5,6600.0,70000.0,0.1,,,,,,,,,,,PF_0000574
0.0,NORMAL_CODE,233.0,2016_설향,2016-09-20 00:00:00,2017-09-19 00:00:00,B0004000000000000002,80400.0,,,,,,,,2.5,,0.0,,100.0,,,PF_0000576
,,379.0,2017-설향,2017-09-08 00:00:00,2018-07-10 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000576
,,3657.0,2020년_딸기,2020-09-15 00:00:00,2021-06-30 00:00:00,,80400.0,1497.38,4950.0,40000.0,0.1,,,,,,,,,,,PF_0000576
,,4811.0,2021년_딸기,2021-09-15 00:00:00,2022-06-15 00:00:00,,80400.0,1497.38,4950.0,40000.0,0.1,,,,,,,,,,,PF_0000576
0.0,NORMAL_CODE,273.0,2016_참미소,2016-12-09 00:00:00,2017-12-09 00:00:00,B0004000000000000002,80200.0,,,,,,,,,,,,100.0,,,PF_0000577
,,2567.0,2019_참외,2019-12-20 00:00:00,2020-08-15 00:00:00,,80200.0,4023.25,13300.0,6000.0,2.2,,,,,,,,,,,PF_0000577
0.0,NORMAL_CODE,2224.0,2019년_파프리카,2019-08-10 00:00:00,2020-05-10 00:00:00,,132600.0,698.78,2310.0,7200.0,0.30000000000000004,,,,,,,,,,,PF_0000587
,,405.0,2017년_마라넬로,2017-10-15 00:00:00,2018-07-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000587
,,462.0,2018년_마라넬로,2018-10-15 00:00:00,2019-07-15 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000587
,,496.0,2018_파프리카,2018-10-07 00:00:00,2019-05-29 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000587
0.0,NORMAL_CODE,324.0,2016_파프리카,2016-08-20 00:00:00,2017-08-20 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000595
0.0,NORMAL_CODE,331.0,2017_파프리카,2017-02-27 00:00:00,2017-12-30 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000597
,,2130.0,2019년_파프리카(마베라),2019-06-20 00:00:00,2020-06-14 00:00:00,,132600.0,3932.5,13000.0,18000.0,0.7000000000000001,,,,,,,,,,,PF_0000597
,,3225.0,2020년_파프리카,2020-06-24 00:00:00,2021-05-10 00:00:00,,132600.0,3932.5,13000.0,18000.0,0.7000000000000001,,,,,,,,,,,PF_0000597
,,4599.0,2021년_파프리카_02,2021-06-05 00:00:00,2022-03-31 00:00:00,,132600.0,1512.5,5000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0000597
,,4421.0,2021년_파프리카_01,2020-06-24 00:00:00,2021-05-31 00:00:00,,132600.0,1512.5,5000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0000597
,,5460.0,2022년_파프리카,2022-04-01 00:00:00,2023-05-31 00:00:00,,132600.0,1512.5,5000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0000597
0.0,NORMAL_CODE,404.0,2017년_마라넬로,2017-08-01 00:00:00,2018-07-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000630
0.0,NORMAL_CODE,442.0,2018년_설향,2018-09-07 00:00:00,2019-05-31 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000777
,,2197.0,2019년_딸기,2019-09-19 00:00:00,2020-06-15 00:00:00,,80400.0,1000.0,3305.79,0.0,,,,,,,,,,,,PF_0000777
0.0,NORMAL_CODE,234.0,2016_설향,2016-09-23 00:00:00,2017-09-22 00:00:00,B0004000000000000002,80400.0,,,,,,,,2.5,,0.0,,100.0,,,PF_0000778
,,513.0,2018_딸기,2018-09-15 00:00:00,2019-06-03 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000778
,,2195.0,2019년_딸기,2019-09-19 00:00:00,2020-05-15 00:00:00,,80400.0,0.0,0.0,0.0,,,,,,,,,,,,PF_0000778
,,381.0,2017-설향,2017-09-13 00:00:00,2018-07-10 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000778
,,3391.0,2020년_딸기,2020-09-01 00:00:00,2021-05-31 00:00:00,,80400.0,2500.0,8264.46,50000.0,0.2,,,,,,,,,,,PF_0000778
0.0,NORMAL_CODE,448.0,2018년_설향,2018-09-15 00:00:00,2019-05-31 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000780
0.0,NORMAL_CODE,4054.0,2021_아모로소,2020-10-20 00:00:00,2021-06-30 00:00:00,,80300.0,1694.0,5600.0,21000.0,0.30000000000000004,,,,,,,,,,,PF_0000806
,,4820.0,2021년 스마트팜 생육조사_토마토,2021-11-15 00:00:00,2022-06-30 00:00:00,,80300.0,1694.0,5600.0,21000.0,0.30000000000000004,,,,,,,,,,,PF_0000806
0.0,NORMAL_CODE,323.0,16-17 설향,2016-09-12 00:00:00,2017-06-30 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0000824
,,395.0,2번째 생육조사,2017-10-02 00:00:00,2018-06-04 00:00:00,B0004000000000000001,80400.0,,,,,,,,,,,,,,,PF_0000824
0.0,NORMAL_CODE,330.0,2017_파프리카,2017-02-18 00:00:00,2017-12-30 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000854
,,2129.0,"2019년_파프리카(마베라,벤틀리)",2019-01-15 00:00:00,2020-02-29 00:00:00,,132600.0,3493.88,11550.0,14000.0,0.8,,,,,,,,,,,PF_0000854
,,3000.0,2020년_파프리카,2020-02-14 00:00:00,2020-12-31 00:00:00,,132600.0,3493.88,11550.0,14000.0,0.8,,,,,,,,,,,PF_0000854
,,3661.0,2021년_파프리카,2021-01-05 00:00:00,2021-12-31 00:00:00,,132600.0,3493.88,11550.0,30000.0,0.4,,,,,,,,,,,PF_0000854
,,4428.0,2021년_파프리카_나가노,2021-01-05 00:00:00,2021-12-31 00:00:00,,132600.0,363.0,1200.0,12000.0,0.1,,,,,,,,,,,PF_0000854
,,5098.0,2022년_파프리카,2022-02-03 00:00:00,2022-12-01 00:00:00,,132600.0,1201.82,3966.0,12000.0,3.03,,,,,,,,,,,PF_0000854
0.0,NORMAL_CODE,431.0,2018년_볼란테,2018-04-27 00:00:00,2018-10-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0000872
,,3387.0,2020년_파프리카,2020-03-10 00:00:00,2021-03-31 00:00:00,,132600.0,2000.0,6611.57,21000.0,0.30000000000000004,,,,,,,,,,,PF_0000872
0.0,NORMAL_CODE,21.0,데프니스_20150710,2015-07-10 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80300.0,3000.0,9900.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,180.0,100.0,130.0,PF_0001001
0.0,NORMAL_CODE,20.0,스타벅_20150801,2015-08-01 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80300.0,3000.0,9900.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,180.0,100.0,130.0,PF_0001002
0.0,NORMAL_CODE,19.0,설향_20150915,2015-09-15 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80400.0,800.0,2850.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,15.0,100.0,130.0,PF_0001003
0.0,NORMAL_CODE,15.0,설향_20150913,2015-09-13 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80400.0,2000.0,6600.0,70000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,15.0,100.0,130.0,PF_0001004
,,3666.0,2020년_딸기,2020-09-20 00:00:00,2021-06-30 00:00:00,,80400.0,1600.0,5289.26,45000.0,0.1,,,,,,,,,,,PF_0001004
,,4810.0,2021년_딸기,2021-09-15 00:00:00,2022-05-30 00:00:00,,80400.0,1600.0,5289.26,45000.0,0.1,,,,,,,,,,,PF_0001004
0.0,NORMAL_CODE,16.0,설향_20150915,2015-09-15 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80400.0,1000.0,3300.0,28000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,15.0,100.0,130.0,PF_0001005
,,4968.0,2021년 딸기,2021-09-15 00:00:00,2022-05-31 00:00:00,,80400.0,998.25,3300.0,30000.0,0.1,,,,,,,,,,,PF_0001005
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0001006
0.0,NORMAL_CODE,46.0,설향_20150913,2015-09-13 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80400.0,800.0,2850.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,15.0,100.0,130.0,PF_0001008
,,505.0,2018_딸기,2018-09-10 00:00:00,2019-05-23 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001008
0.0,NORMAL_CODE,37.0,베타티니_20151016,2015-10-16 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80300.0,3000.0,9900.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,70.0,100.0,130.0,PF_0001009
,,199.0,베타티니_20160530,2016-05-30 00:00:00,2016-12-31 00:00:00,B0004000000000000002,80300.0,3000.0,9900.0,23000.0,2.73,5.0,5.0,2.73,2.5,0.7000000000000001,0.0,18.0,70.0,100.0,130.0,PF_0001009
0.0,NORMAL_CODE,422.0,2017년_설향,2017-09-11 00:00:00,2018-05-31 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001044
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0001055
0.0,NORMAL_CODE,425.0,2017년_설향,2017-09-06 00:00:00,2018-05-31 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001065
,,459.0,2018년_설향,2018-10-05 00:00:00,2019-06-30 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001065
,,4928.0,2021딸기,2021-09-15 00:00:00,2022-05-31 00:00:00,,80400.0,2403.94,7933.0,72000.0,9.08,,,,,,,,,,,PF_0001065
,,5968.0,2022년_딸기,2022-09-13 00:00:00,2023-05-15 00:00:00,,80400.0,3000.0,9917.36,80000.0,0.1,,,,,,,,,,,PF_0001065
0.0,NORMAL_CODE,2190.0,2019년_파프리카,2019-08-27 00:00:00,2020-07-20 00:00:00,,132600.0,1361.25,4500.0,45000.0,0.1,,,,,,,,,,,PF_0001066
,,454.0,2018년_마라넬로,2018-09-15 00:00:00,2019-07-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001066
,,406.0,2017년_마라넬로,2017-09-06 00:00:00,2018-07-31 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001066
0.0,NORMAL_CODE,338.0,안창균,2016-08-31 00:00:00,2017-08-23 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001122
,,390.0,2번째 생육조사 ,2017-09-20 00:00:00,2018-09-05 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001122
,,3384.0,2020년_파프리카,2020-09-20 00:00:00,2021-09-30 00:00:00,,132600.0,12000.0,39669.42,170000.0,0.2,,,,,,,,,,,PF_0001122
,,4808.0,2021년_파프리카,2021-10-30 00:00:00,2022-09-30 00:00:00,,132600.0,12000.0,39669.42,170000.0,0.2,,,,,,,,,,,PF_0001122
0.0,NORMAL_CODE,432.0,2018년_백다다기,2018-05-16 00:00:00,2018-07-21 00:00:00,B0004000000000000002,90100.0,,,,,,,,,,,,,,,PF_0001188
,,461.0,2018년3번째_백다다기,2018-10-12 00:00:00,2018-12-30 00:00:00,B0004000000000000002,90100.0,,,,,,,,,,,,,,,PF_0001188
,,436.0,2018년2번째_백다다기,2018-07-28 00:00:00,2018-09-28 00:00:00,B0004000000000000002,90100.0,,,,,,,,,,,,,,,PF_0001188
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0001201
0.0,NORMAL_CODE,206.0,2016_라입조안,2016-07-20 00:00:00,2017-08-19 00:00:00,B0004000000000000002,132600.0,7000.0,24750.0,,2.73,,,,2.5,0.7000000000000001,0.0,20.0,100.0,100.0,100.0,PF_0001277
,,368.0,16_2작기_,2017-08-28 00:00:00,2018-07-27 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001277
0.0,NORMAL_CODE,244.0,2016_나가노,2016-12-29 00:00:00,2017-12-29 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,2.5,,0.0,,100.0,,,PF_0001278
0.0,NORMAL_CODE,250.0,2016_나가노,2016-12-19 00:00:00,2017-12-19 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,,,,,100.0,,,PF_0001279
,,310.0,나가노_2015,2016-01-15 00:00:00,2017-01-15 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001279
0.0,NORMAL_CODE,259.0,2016_스벤,2016-12-10 00:00:00,2017-12-10 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,,,,,100.0,,,PF_0001280
,,309.0,스벤_2015,2015-12-10 00:00:00,2016-12-10 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001280
0.0,NORMAL_CODE,268.0,2016_나가노,2016-06-12 00:00:00,2017-06-12 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,,,,,100.0,,,PF_0001281
,,360.0,2017_나가노,2017-01-08 00:00:00,2018-01-08 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001281
0.0,NORMAL_CODE,258.0,2016_샤롯데,2016-04-05 00:00:00,2017-04-05 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,100.0,,,PF_0001282
,,355.0,2017_샤롯데,2017-04-05 00:00:00,2018-06-02 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001282
0.0,NORMAL_CODE,257.0,2016_샤롯데,2016-04-05 00:00:00,2017-04-05 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,100.0,,,PF_0001283
,,356.0,2017_샤롯데,2017-04-05 00:00:00,2017-06-03 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0001283
0.0,NORMAL_CODE,269.0,2016_시로코,2016-10-20 00:00:00,2017-10-20 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,,,,,100.0,,,PF_0001284
0.0,NORMAL_CODE,214.0,파프리카_1,2016-08-15 00:00:00,2017-08-16 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,2.5,,0.0,,100.0,,,PF_0001285
,,222.0,파프리카_2,2016-08-17 00:00:00,2017-08-16 00:00:00,B0004000000000000002,132600.0,,,,2.73,,,,2.5,,0.0,,100.0,,,PF_0001285
,,374.0,2번째 생육조사,2017-08-24 00:00:00,2018-08-30 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001285
,,482.0,2018_파프리카,2018-08-20 00:00:00,2019-06-18 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0001285
