,title,link,image,author,discount,publisher,pubdate,isbn,description
163,인공지능 교과서 (비즈니스 구축부터 신기술 개발까지),https://search.shopping.naver.com/book/catalog/32445484988,https://shopping-phinf.pstatic.net/main_3244548/32445484988.20220518235001.jpg,이모토 타카시,17100,성안당,20210112,9788931590340,"『인공지능 교과서』는 〈인공지능이란 무엇인가〉, 〈인공지능의 가치〉, 〈인공지능은 일자리를 빼앗을까〉, 〈인공지능은 세계를 어떻게 변화시키는가〉, 〈제조업의 인공지능 활용과 예상(제품개발편)〉, 〈제조업의 인공지능 활용과 예상(생산관리편)〉 등을 수록하고 있는 책이다."
164,인공지능 바둑,https://search.shopping.naver.com/book/catalog/32503924194,https://shopping-phinf.pstatic.net/main_3250392/32503924194.20220521115208.jpg,이찬수,0,북스홀릭,20110107,9788996567158,"인공지능 바둑의 모든 것!

『인공지능 바둑』은 컴퓨터학과 및 게임학과 학부생들이 바둑에 인공 지능 기법을 적용하기 위해 필요한 기본적인 인공 지능의 개념을 제공하고 있다. 인공지능 바둑에서의 필수적인 탐색인 알고리즘의 설명과 비교가 수록되어 있으며, 인공지능의 역사와 응용 사례들, 그리고 인공지능 바둑의 현황 등이 함께 실려 있다. 그리고 본격적으로 인공지능 바둑을 구현키 위한 패턴 군집화와 세력 함수의 기본 개념, 인공지능 바둑을 강화하기 위한 인공 신경망과 퍼지추론의 응용 사례 등을 자세히 다룬다."
165,인공지능 세트 (현대적 접근방식),https://search.shopping.naver.com/book/catalog/32497545791,https://shopping-phinf.pstatic.net/main_3249754/32497545791.20220527044420.jpg,스투어트 러셀,0,제이펍,20160129,9791185890470,"인공지능의 모든 것을 알려준다!

『인공지능』은 110여개국의 1300개 이상의 대학에서 교재로 쓰이는 인공지능 바이블이다.  논리학, 확률, 연속수학과 지각, 추론, 학습, 동작, 그리고 초소형 전자기기부터 로봇 행성 탐사 차량에 이르기까지 모든 것을 포괄하는 인공지능 분야의 전 면모를 다루고 있다. 그중 이 책을 관통하는 주제인 지능적 에이전트라는 개념을 깊게 파헤치며, 인공지능의 여러 분야를 현대적 접근방식으로 조합한다."
166,인공지능형 로봇과 윤리: 기초편,https://search.shopping.naver.com/book/catalog/32436269692,https://shopping-phinf.pstatic.net/main_3243626/32436269692.20220527054014.jpg,송선영^강정훈^강문혜^이연희,12870,경상국립대학교출판부,20210830,9788962573336,"4차 산업혁명 시대 
“앞으로 어떻게 살 것인가?”
과학기술의 발달이 인간에게 주는 윤리적 문제에 대한 해답을 찾아 나선다.

교재는 12개의 주제를 2개의 범주에서 다루었다. 첫 번째 범주는 ‘제1부 윤리적 결단 그리고 오래된 상상’이다. 여기서는 자율성을 갖춘 인공지능형 로봇 활용에 대한 윤리적 전망(제1장)을 검토하고, 이러한 활용에서 인공지능형 로봇이 어떤 도덕적 의사결정을 하게 만들 것인지에 대해 오늘날 서양 윤리학의 기본 이론, 즉, 공리주의, 의무론, 덕론의 적용 과제를 살펴본다(제2장, 제3장, 제4장). 유·불·도를 중심으로 하는 동아시아 문명 전통에서 오래된 상상, 예컨대 『서유기』의 상상을 이해하고 다시 돌이켜봄으로써 윤리적 상상을 미래지향적으로 전환해보기로 한다(제5장, 제6장, 제7장). 두 번째 범주는 ‘제2부 윤리적 활용을 위한 기초’이다. 윤리적이고 인공적인 로봇을 위해 스크래치(Scratch)와 같은 블록 프로그램의 기본 활용 능력을 기르는 데 초점을 둔다. 알고리즘과 프로그램의 흐름을 이해하며, 블록 프로그램으로 인공지능 프로그램을 작성할 수 있는 능력을 마련하기로 한다."
167,파이썬인공지능COS Pro 2급 (Edge to Edge 파이썬에서 자격증까지),https://search.shopping.naver.com/book/catalog/32441620578,https://shopping-phinf.pstatic.net/main_3244162/32441620578.20220527032942.jpg,조문기^조상욱^최기환,19800,북스홀릭퍼블리싱,20220228,9791162890998,"이 책은 파이썬을 처음 접하는 초보자도 데이터를 쉽게 다룰 수 있도록 구성하였습니다.
Part1에서는 파이썬의 기초부터 꼭 알아야하는 문법과 다양한 예를 통해서 상세히 설명하였고, 예제를 하나씩 따라하면 파이썬의 기본적인 내용을 익힐 수 있도록 구성하였습니다.
Part2에서는 인공지능의 개념을 상세히 설명하였고, 분류와 예측하는 인공지능을 각각 구현해봄으로써 인공지능의 기본적인 프로세스를 익힐 수 있도록 구성하였습니다.
Part3에서는 Cos pro 2급 파이썬 자격증 모의고사를 수록하여 앞서 학습한 내용을 점검하고 자격증까지 도전하여 취득할 수 있도록 구성하였습니다."
168,인공지능으로 성공하기 (인공지능을 작동시켜 사업에 활용하는 방법),https://search.shopping.naver.com/book/catalog/32500008620,https://shopping-phinf.pstatic.net/main_3250000/32500008620.20220527083841.jpg,벨코 크루닉,18000,시그마프레스,20210910,9791162263440,"인공지능을 활용해 성공하려면 재능과 도구와 자금이 필요하다. 그러나 충분한 자금을 조달한 최첨단 프로젝트일지라도 의미 있는 사업 가치를 제공하지 못하는 경우가 왕왕 있다. 재능과 도구와 자금이 충분하지 않다면 적절한 질문을 함으로써 자원을 효율적으로 투자해야 한다. 인공지능 관련 자문활동을 하는 저자는 이 책에서 검증된 과정을 공개함으로써 올바른 인공지능 프로젝트에 착수해 여러분이 바라던 결과를 얻을 수 있게 한다. 
이 책은 더 나은 사업성과를 창출할 수 있게, 믿을 만한 인공지능 프로젝트를 기획해 실천하기 위한 골격을 제시한다. 이 실용적인 지침서는 수십 개의 신생 기업, 창업 기업, 〈포천〉지에서 선정한 500대 기업과 함께 쌓아 온 저자의 경험 속에 녹아든 비밀을 밝혀 모방함으로써 의미 있고 달성 가능한 목표를 수립하는 데 도움이 된다. 이러한 과정을 통해서 여러분은 프로젝트를 잘 추적하기에 효과적인 지표를 구현하는 방법을 배울 수 있으며, 이를 위한 재현 가능 프로세스도 익힐 수 있다.

이 책의 내용
● 최대 수익을 낼 만한 곳에 투자하기
● 인공지능 프로젝트가 그 밖의 소프트웨어 프로젝트와 다른 점
● 진행 방향 수정을 알려 주는 경고를 제시간에 미리 파악하기
● 실제 사업과정에서 있을 법한 진퇴양난 상황들을 기반으로 한 예제 연습하기

이 책은 프로젝트 책임자나 사업 총괄 책임자, 그리고 성과를 중시하는 데이터 과학자나 공학자로 구성된 조직을 위한 책이며, 인공지능에 관해 잘 알지 못하더라도 읽을 수 있다."
169,한 발 앞선 부모는 인공지능을 공부한다,https://search.shopping.naver.com/book/catalog/32456290531,https://shopping-phinf.pstatic.net/main_3245629/32456290531.20220527042042.jpg,이명희,14400,성안당,20220315,9788931558333,"코딩 교육으로 충분할까?
인공지능 교육 방법은 따로 있다

4차 산업 혁명시대를 마주하고 있는 지금, 세상은 점점 더 빠르게 변화해 가고 이에 따라 가치와 삶의 방식도 많이 달라지고 있다. 특히 지금 자라나는 아이들은 이러한 변화와 새로운 시대에 적응하기 위해서 AI에 대해 제대로 이해하고 배워야 한다.
현재 전 세계에서 주목하고 이야기하는 교육은 미래핵심역량의 강조라고 할 수 있다. 전 세계가 OECD가 제시한 교육방향에 영향을 많이 받고 있으며, 우리나라 또한 추구하는 방향이 비슷하다. 앞으로 아이들에게 필요한 역량은 급속도로 변하는 사회에 적응하는 힘, 그러한 사회 변화를 주도할 수 있는 힘, 인류와 공존하며 행복하게 살 수 있는 힘이라고 할 수 있다. 이러한 변화를 이끄는 핵심 동력이 바로 인공지능이며, 그 중에서도 인공지능 교육을 빼놓을 수 없다.
이 책은 현직 초등학교 교사로서 현장에서 학생들을 가르치면서 다양한 인공지능 교육 연구 분야에서도 활발하게 활동 중인 저자가 직접 보고 느낀 경험을 토대로 우리 아이들의 미래를 위해 준비해야 할 교육 콘텐츠, 특히 인공지능 교육에 초점을 맞추어 다루고 있다. 현재 전 세계가 추구하는 교육의 방향과 앞으로 어떤 교육을 준비해야 하는지에 대해 논한다. 인공지능이란 무엇이며, 왜 인공지능에 대해 알아야 하는지, 어떻게 접근해야 하는지를 알려준다. 그리고 인공지능이 실생활에서 어떻게 활용되고 문제를 해결하는지 상세하고 알기 쉽게 설명할 뿐만 아니라, 인공지능을 둘러싼 윤리적 쟁점들까지 골고루 다루었다. 또한 아이와 부모가 함께 할 수 있는 인공지능 체험 사이트와 각종 앱, 코딩 프로그램 등도 소개하여 직접 체험할 수 있도록 돕는다.
인공지능 시대에 대비하기 위해 반드시 알아야 할 핵심 내용들을 빠짐없이 다루었고, 인공지능을 보다 체계적으로 이해할 수 있도록 책의 구성 또한 세심하게 계획했다. 그렇지만 인공지능에 대해 복잡하고 깊게 다가가기보다 누구나 이해할 수 있을 정도의 수준에서 최대한 쉽게 풀어낸 것이 특징이다. 이 책은 부모가 아이에게 어떻게 인공지능 교육을 시작하고 진행해야 하는지 차근차근 알려줄 좋은 가이드가 되어줄 것이다."
170,신뢰할 수 있는 인공지능 (인공지능을 사회에서 받아들이기 위한 조건),https://search.shopping.naver.com/book/catalog/32466695726,https://shopping-phinf.pstatic.net/main_3246669/32466695726.20220527044044.jpg,한상기,15300,클라우드나인,20210913,9791191334296,"국내 최초 인공지능의 신뢰 문제에 관한 본격적인 논의와 가이드라인을 담은 책! 
인공지능의 윤리와 신뢰의 문제는 미래의 일이 아닌 지금 일어나는 시급한 일이다!

인공지능과 어떻게 공존할 것인가
인공지능의 의사결정 지원을 신뢰할 수 없다면 어떻게 될까?
이 책은 국내 최초로 최근 인공지능 논란의 핵심으로 떠오른 신뢰성 문제를 본격적으로 다루고 있다. 그럼 왜 지금 인공지능의 신뢰성이 문제인가? 인공지능 기술이 일상생활, 기업활동, 사회 시스템에 활용되면서 과거 전문 영역에서 사용하던 차원과는 다른 일들이 일어나기 시작했기 때문이다. 인공지능 자체에 여러 가지 취약점이 있다는 것이 밝혀지면서 해킹 가능성이나 오류 발생의 문제가 사회 구성원 전체에게 미칠 영향이 크다는 것을 알게 된 것이다. 인공지능이 인류에게 유익하게 사용돼야 한다는 것에는 모두 다 동의한다. 그런데 어떻게 그렇게 할 것인가에 대한 논의는 없다. 지금 우리가 인공지능의 신뢰성에 대해 논의해야 하는 이유이다."
171,미래는 AI의 것일까? (인공 지능과 미래 사회),https://search.shopping.naver.com/book/catalog/32462921633,https://shopping-phinf.pstatic.net/main_3246292/32462921633.20220527050555.jpg,차준우,16650,사이언스북스,20201231,9791190403740,"대한민국 최초의 인공 지능 인문학 총서
AI 인문학 두 번째 책!

이 책은 인공 지능을 이해하고, 이것이 미칠 사회적 영향성에 대해서 설명하고자 하였다. 먼저는 대상이 되는 인공 지능을 이해하고 그것의 가장 중요한 요소인 데이터를 이해하는 것으로 출발하여, 인공 지능으로 인해 발생하게 될 인간 관계적 측면, 그리고 변화된 관계 양상에서 발생하게 될 윤리적 측면을 생각해 보았다. 또한, 인공 지능 기술이 적용되는 문화적 양상 속에서 기술의 타당성과 의미를 알아보고자 하였으며, 나아가 이러한 현상이 지배하게 될 미래를 예측하여 복지와 법에 있어 어떤 변화를 고민해야 할 것인가를 설명하였다. 이러한 설명과 소개는 인공 지능 시대를 준비하며 우리가 생각해야 할 논제를 생성하고 이것이 문제가 되기 전에 함께 생각해 봄으로써 인공 지능이라는 새로운 대상이 인간의 사회 안에 연착륙할 수 있도록 다각적 준비를 하기 위한 노력의 한 부분인 것이다. -본문에서"
172,컴퓨팅 사고를 위한 파이썬 (인공지능 프로그래밍을 포함한 개정판),https://search.shopping.naver.com/book/catalog/32466561643,https://shopping-phinf.pstatic.net/main_3246656/32466561643.20220527030757.jpg,서정원^김태령,27000,생능출판,20220103,9788970505282,"이 책은 지금까지 경험하지 못한 코딩 교육의 진수를 보여준다. “코딩 교육이 가야 할 방향은 컴퓨팅 사고력을 높이는 것이다.”라고 이 책의 저자들이 말하듯, “디지털 시대에 적합한 창의력과 문제해결력을 기르기 위한 코딩의 기초부터 응용까지 컴퓨터 코드를 작성하는 것을 기본적으로 다루고 있다. 추가로 다른 책들과는 다르게 알고리즘 학습을 통한 컴퓨팅 사고력을 기를 수 있고, 인공지능까지 학습할 수 있다는 장점이 있다."
