,지역,일시,발전량,년,월,계절
29533,충청북도,2017-11-14,275699.44800000003,2017,11,겨울
29534,충청북도,2017-11-15,220002.856,2017,11,겨울
29535,충청북도,2017-11-16,308324.448,2017,11,겨울
29536,충청북도,2017-11-17,98069.124,2017,11,겨울
29537,충청북도,2017-11-18,308271.2,2017,11,겨울
29538,충청북도,2017-11-19,289064.85599999997,2017,11,겨울
29539,충청북도,2017-11-20,245048.192,2017,11,겨울
29540,충청북도,2017-11-21,274830.416,2017,11,겨울
29541,충청북도,2017-11-22,56282.472,2017,11,겨울
29542,충청북도,2017-11-23,136514.368,2017,11,겨울
29543,충청북도,2017-11-24,21296.912,2017,11,겨울
29544,충청북도,2017-11-25,165772.816,2017,11,겨울
29545,충청북도,2017-11-26,138090.032,2017,11,겨울
29546,충청북도,2017-11-27,245727.676,2017,11,겨울
29547,충청북도,2017-11-28,150947.956,2017,11,겨울
29548,충청북도,2017-11-29,224282.768,2017,11,겨울
29549,충청북도,2017-11-30,275692.272,2017,11,겨울
29550,충청북도,2017-12-01,296114.488,2017,12,겨울
29551,충청북도,2017-12-02,240100.40399999998,2017,12,겨울
29552,충청북도,2017-12-03,84057.86,2017,12,겨울
29553,충청북도,2017-12-04,256963.30000000002,2017,12,겨울
29554,충청북도,2017-12-05,284549.044,2017,12,겨울
29555,충청북도,2017-12-06,159027.748,2017,12,겨울
29556,충청북도,2017-12-07,101381.736,2017,12,겨울
29557,충청북도,2017-12-08,275777.276,2017,12,겨울
29558,충청북도,2017-12-09,188953.13199999998,2017,12,겨울
29559,충청북도,2017-12-10,69553.528,2017,12,겨울
29560,충청북도,2017-12-11,155613.996,2017,12,겨울
29561,충청북도,2017-12-12,264196.644,2017,12,겨울
29562,충청북도,2017-12-13,274707.77999999997,2017,12,겨울
29563,충청북도,2017-12-14,187307.844,2017,12,겨울
29564,충청북도,2017-12-15,165250.788,2017,12,겨울
29565,충청북도,2017-12-16,234352.95200000002,2017,12,겨울
29566,충청북도,2017-12-17,280904.084,2017,12,겨울
29567,충청북도,2017-12-18,144663.884,2017,12,겨울
29568,충청북도,2017-12-19,204605.296,2017,12,겨울
29569,충청북도,2017-12-20,211760.524,2017,12,겨울
29570,충청북도,2017-12-21,227906.384,2017,12,겨울
29571,충청북도,2017-12-22,152856.952,2017,12,겨울
29572,충청북도,2017-12-23,154037.124,2017,12,겨울
29573,충청북도,2017-12-24,19811.72,2017,12,겨울
29574,충청북도,2017-12-25,294414.408,2017,12,겨울
29575,충청북도,2017-12-26,238647.448,2017,12,겨울
29576,충청북도,2017-12-27,313291.216,2017,12,겨울
29577,충청북도,2017-12-28,203730.324,2017,12,겨울
29578,충청북도,2017-12-29,78654.74399999999,2017,12,겨울
29579,충청북도,2017-12-30,138781.09600000002,2017,12,겨울
29580,충청북도,2017-12-31,242846.35199999998,2017,12,겨울
29581,충청북도,2018-01-01,276553.66,2018,01,겨울
29582,충청북도,2018-01-02,136194.084,2018,01,겨울
29583,충청북도,2018-01-03,306053.06,2018,01,겨울
29584,충청북도,2018-01-04,222322.332,2018,01,겨울
29585,충청북도,2018-01-05,277420.408,2018,01,겨울
29586,충청북도,2018-01-06,299347.496,2018,01,겨울
29587,충청북도,2018-01-07,112241.632,2018,01,겨울
29588,충청북도,2018-01-08,38780.324,2018,01,겨울
29589,충청북도,2018-01-09,53874.492,2018,01,겨울
29590,충청북도,2018-01-10,30413.556,2018,01,겨울
29591,충청북도,2018-01-11,77368.564,2018,01,겨울
29592,충청북도,2018-01-12,114410.776,2018,01,겨울
29593,충청북도,2018-01-13,39677.244,2018,01,겨울
29594,충청북도,2018-01-14,174042.12,2018,01,겨울
29595,충청북도,2018-01-15,192199.36,2018,01,겨울
29596,충청북도,2018-01-16,89763.08,2018,01,겨울
29597,충청북도,2018-01-17,76823.56,2018,01,겨울
29598,충청북도,2018-01-18,150234.768,2018,01,겨울
29599,충청북도,2018-01-19,282462.244,2018,01,겨울
29600,충청북도,2018-01-20,188879.456,2018,01,겨울
29601,충청북도,2018-01-21,222600.408,2018,01,겨울
29602,충청북도,2018-01-22,121098.84,2018,01,겨울
29603,충청북도,2018-01-23,254509.16,2018,01,겨울
29604,충청북도,2018-01-24,306504.788,2018,01,겨울
29605,충청북도,2018-01-25,306612.9,2018,01,겨울
29606,충청북도,2018-01-26,349204.808,2018,01,겨울
29607,충청북도,2018-01-27,364295.004,2018,01,겨울
29608,충청북도,2018-01-28,345412.32,2018,01,겨울
29609,충청북도,2018-01-29,387722.668,2018,01,겨울
29610,충청북도,2018-01-30,355826.076,2018,01,겨울
29611,충청북도,2018-01-31,205304.22,2018,01,겨울
29612,충청북도,2018-02-01,407927.064,2018,02,겨울
29613,충청북도,2018-02-02,367643.916,2018,02,겨울
29614,충청북도,2018-02-03,340735.404,2018,02,겨울
29615,충청북도,2018-02-04,392536.12799999997,2018,02,겨울
29616,충청북도,2018-02-05,404835.776,2018,02,겨울
29617,충청북도,2018-02-06,398397.372,2018,02,겨울
29618,충청북도,2018-02-07,397782.44,2018,02,겨울
29619,충청북도,2018-02-08,372314.42,2018,02,겨울
29620,충청북도,2018-02-09,256157.176,2018,02,겨울
29621,충청북도,2018-02-10,232540.36800000002,2018,02,겨울
29622,충청북도,2018-02-11,274532.456,2018,02,겨울
29623,충청북도,2018-02-12,125347.724,2018,02,겨울
29624,충청북도,2018-02-13,315920.132,2018,02,겨울
29625,충청북도,2018-02-14,196028.404,2018,02,겨울
29626,충청북도,2018-02-15,413923.904,2018,02,겨울
29627,충청북도,2018-02-16,379387.476,2018,02,겨울
29628,충청북도,2018-02-17,468664.016,2018,02,겨울
29629,충청북도,2018-02-18,223364.44,2018,02,겨울
29630,충청북도,2018-02-19,319992.636,2018,02,겨울
29631,충청북도,2018-02-20,345044.136,2018,02,겨울
29632,충청북도,2018-02-21,358961.364,2018,02,겨울
29633,충청북도,2018-02-22,368893.032,2018,02,겨울
29634,충청북도,2018-02-23,180056.304,2018,02,겨울
29635,충청북도,2018-02-24,340599.72,2018,02,겨울
29636,충청북도,2018-02-25,320042.608,2018,02,겨울
29637,충청북도,2018-02-26,471697.32399999996,2018,02,겨울
29638,충청북도,2018-02-27,302699.816,2018,02,겨울
29639,충청북도,2018-02-28,39756.248,2018,02,겨울
29640,충청북도,2018-03-01,405673.744,2018,03,겨울
29641,충청북도,2018-03-02,503276.816,2018,03,겨울
29642,충청북도,2018-03-03,456150.596,2018,03,겨울
29643,충청북도,2018-03-04,334943.956,2018,03,겨울
29644,충청북도,2018-03-05,153751.144,2018,03,겨울
29645,충청북도,2018-03-06,489880.4,2018,03,겨울
29646,충청북도,2018-03-07,238608.532,2018,03,겨울
29647,충청북도,2018-03-08,75628.95599999999,2018,03,겨울
29648,충청북도,2018-03-09,159689.388,2018,03,겨울
29649,충청북도,2018-03-10,413889.796,2018,03,겨울
29650,충청북도,2018-03-11,453852.86000000004,2018,03,겨울
29651,충청북도,2018-03-12,459952.64,2018,03,겨울
29652,충청북도,2018-03-13,462883.456,2018,03,겨울
29653,충청북도,2018-03-14,431226.764,2018,03,겨울
29654,충청북도,2018-03-15,38855.42,2018,03,겨울
29655,충청북도,2018-03-16,294645.08400000003,2018,03,겨울
29656,충청북도,2018-03-17,528078.7,2018,03,겨울
29657,충청북도,2018-03-18,163481.976,2018,03,겨울
29658,충청북도,2018-03-19,69334.424,2018,03,겨울
29659,충청북도,2018-03-20,370907.144,2018,03,겨울
29660,충청북도,2018-03-21,89552.072,2018,03,겨울
29661,충청북도,2018-03-22,465629.804,2018,03,겨울
29662,충청북도,2018-03-23,532931.66,2018,03,겨울
29663,충청북도,2018-03-24,377358.664,2018,03,겨울
29664,충청북도,2018-03-25,483625.92,2018,03,겨울
29665,충청북도,2018-03-26,506605.564,2018,03,겨울
29666,충청북도,2018-03-27,475549.43200000003,2018,03,겨울
29667,충청북도,2018-03-28,482597.74799999996,2018,03,겨울
29668,충청북도,2018-03-29,343733.216,2018,03,겨울
29669,충청북도,2018-03-30,473014.36,2018,03,겨울
29670,충청북도,2018-03-31,474898.22,2018,03,겨울
29671,충청북도,2018-04-01,214778.7,2018,04,겨울
29672,충청북도,2018-04-02,465354.808,2018,04,겨울
29673,충청북도,2018-04-03,393150.412,2018,04,겨울
29674,충청북도,2018-04-04,67988.192,2018,04,겨울
29675,충청북도,2018-04-05,62261.092000000004,2018,04,겨울
29676,충청북도,2018-04-06,395319.73600000003,2018,04,겨울
29677,충청북도,2018-04-07,451710.564,2018,04,겨울
29678,충청북도,2018-04-08,425326.804,2018,04,겨울
29679,충청북도,2018-04-09,560276.924,2018,04,겨울
29680,충청북도,2018-04-10,484359.364,2018,04,겨울
29681,충청북도,2018-04-11,590733.456,2018,04,겨울
29682,충청북도,2018-04-12,583585.84,2018,04,겨울
29683,충청북도,2018-04-13,324698.65599999996,2018,04,겨울
29684,충청북도,2018-04-14,58721.8,2018,04,겨울
29685,충청북도,2018-04-15,418559.272,2018,04,겨울
29686,충청북도,2018-04-16,564931.548,2018,04,겨울
29687,충청북도,2018-04-17,518246.064,2018,04,겨울
29688,충청북도,2018-04-18,595670.32,2018,04,겨울
29689,충청북도,2018-04-19,579950.256,2018,04,겨울
29690,충청북도,2018-04-20,537735.452,2018,04,겨울
29691,충청북도,2018-04-21,557335.692,2018,04,겨울
29692,충청북도,2018-04-22,180347.532,2018,04,겨울
29693,충청북도,2018-04-23,59865.64,2018,04,겨울
29694,충청북도,2018-04-24,160533.86,2018,04,겨울
29695,충청북도,2018-04-25,596864.456,2018,04,겨울
29696,충청북도,2018-04-26,494333.12,2018,04,겨울
29697,충청북도,2018-04-27,518557.288,2018,04,겨울
29698,충청북도,2018-04-28,571785.74,2018,04,겨울
29699,충청북도,2018-04-29,551192.564,2018,04,겨울
29700,충청북도,2018-04-30,486410.908,2018,04,겨울
29701,충청북도,2018-05-01,372139.664,2018,05,겨울
29702,충청북도,2018-05-02,130538.908,2018,05,겨울
29703,충청북도,2018-05-03,443054.592,2018,05,겨울
29704,충청북도,2018-05-04,615756.648,2018,05,겨울
29705,충청북도,2018-05-05,483385.172,2018,05,겨울
29706,충청북도,2018-05-06,85514.204,2018,05,겨울
29707,충청북도,2018-05-07,261417.864,2018,05,겨울
29708,충청북도,2018-05-08,382378.74,2018,05,겨울
29709,충청북도,2018-05-09,581426.708,2018,05,겨울
29710,충청북도,2018-05-10,563918.576,2018,05,겨울
29711,충청북도,2018-05-11,529405.392,2018,05,겨울
29712,충청북도,2018-05-12,56975.5,2018,05,겨울
29713,충청북도,2018-05-13,404531.044,2018,05,겨울
29714,충청북도,2018-05-14,515356.912,2018,05,겨울
29715,충청북도,2018-05-15,487953.7,2018,05,겨울
29716,충청북도,2018-05-16,106337.164,2018,05,겨울
29717,충청북도,2018-05-17,248182.324,2018,05,겨울
29718,충청북도,2018-05-18,65874.288,2018,05,겨울
29719,충청북도,2018-05-19,563756.7,2018,05,겨울
29720,충청북도,2018-05-20,415923.828,2018,05,겨울
29721,충청북도,2018-05-21,462800.764,2018,05,겨울
29722,충청북도,2018-05-22,372880.664,2018,05,겨울
29723,충청북도,2018-05-23,627099.056,2018,05,겨울
29724,충청북도,2018-05-24,620155.86,2018,05,겨울
29725,충청북도,2018-05-25,553661.512,2018,05,겨울
29726,충청북도,2018-05-26,604555.484,2018,05,겨울
29727,충청북도,2018-05-27,330679.704,2018,05,겨울
29728,충청북도,2018-05-28,567772.004,2018,05,겨울
29729,충청북도,2018-05-29,449528.216,2018,05,겨울
29730,충청북도,2018-05-30,402895.968,2018,05,겨울
29731,충청북도,2018-05-31,583854.804,2018,05,겨울
29732,충청북도,2018-06-01,597067.468,2018,06,겨울
29733,충청북도,2018-06-02,606964.448,2018,06,겨울
29734,충청북도,2018-06-03,571447.784,2018,06,겨울
29735,충청북도,2018-06-04,488494.284,2018,06,겨울
29736,충청북도,2018-06-05,459915.648,2018,06,겨울
29737,충청북도,2018-06-06,579715.3,2018,06,겨울
29738,충청북도,2018-06-07,558983.808,2018,06,겨울
29739,충청북도,2018-06-08,460492.064,2018,06,겨울
29740,충청북도,2018-06-09,499037.86,2018,06,겨울
29741,충청북도,2018-06-10,385209.236,2018,06,겨울
29742,충청북도,2018-06-11,267105.192,2018,06,겨울
29743,충청북도,2018-06-12,418792.22,2018,06,겨울
29744,충청북도,2018-06-13,434748.352,2018,06,겨울
29745,충청북도,2018-06-14,439391.68799999997,2018,06,겨울
29746,충청북도,2018-06-15,524353.484,2018,06,겨울
29747,충청북도,2018-06-16,619131.24,2018,06,겨울
29748,충청북도,2018-06-17,411545.348,2018,06,겨울
29749,충청북도,2018-06-18,503876.484,2018,06,겨울
29750,충청북도,2018-06-19,210468.864,2018,06,겨울
29751,충청북도,2018-06-20,475926.67600000004,2018,06,겨울
29752,충청북도,2018-06-21,584773.248,2018,06,겨울
29753,충청북도,2018-06-22,561942.064,2018,06,겨울
29754,충청북도,2018-06-23,510804.56,2018,06,겨울
29755,충청북도,2018-06-24,564477.896,2018,06,겨울
29756,충청북도,2018-06-25,428499.20399999997,2018,06,겨울
29757,충청북도,2018-06-26,50344.484000000004,2018,06,겨울
29758,충청북도,2018-06-27,448094.888,2018,06,겨울
29759,충청북도,2018-06-28,184696.556,2018,06,겨울
29760,충청북도,2018-06-29,468014.50399999996,2018,06,겨울
29761,충청북도,2018-06-30,250624.076,2018,06,겨울
29762,충청북도,2018-07-01,109691.44,2018,07,겨울
29763,충청북도,2018-07-02,133260.96,2018,07,겨울
29764,충청북도,2018-07-03,329709.856,2018,07,겨울
29765,충청북도,2018-07-04,418281.34,2018,07,겨울
29766,충청북도,2018-07-05,346242.236,2018,07,겨울
29767,충청북도,2018-07-06,289980.68,2018,07,겨울
29768,충청북도,2018-07-07,588412.296,2018,07,겨울
29769,충청북도,2018-07-08,512099.144,2018,07,겨울
29770,충청북도,2018-07-09,81714.892,2018,07,겨울
29771,충청북도,2018-07-10,341645.788,2018,07,겨울
29772,충청북도,2018-07-11,344402.436,2018,07,겨울
29773,충청북도,2018-07-12,444777.756,2018,07,겨울
29774,충청북도,2018-07-13,488436.94,2018,07,겨울
29775,충청북도,2018-07-14,570652.164,2018,07,겨울
29776,충청북도,2018-07-15,599785.568,2018,07,겨울
29777,충청북도,2018-07-16,551893.752,2018,07,겨울
29778,충청북도,2018-07-17,581519.56,2018,07,겨울
29779,충청북도,2018-07-18,556472.944,2018,07,겨울
29780,충청북도,2018-07-19,574301.828,2018,07,겨울
29781,충청북도,2018-07-20,578464.356,2018,07,겨울
29782,충청북도,2018-07-21,560924.444,2018,07,겨울
29783,충청북도,2018-07-22,518580.672,2018,07,겨울
29784,충청북도,2018-07-23,530422.016,2018,07,겨울
29785,충청북도,2018-07-24,522679.68,2018,07,겨울
29786,충청북도,2018-07-25,479044.9,2018,07,겨울
29787,충청북도,2018-07-26,534286.128,2018,07,겨울
29788,충청북도,2018-07-27,535155.448,2018,07,겨울
29789,충청북도,2018-07-28,377791.08400000003,2018,07,겨울
29790,충청북도,2018-07-29,533737.748,2018,07,겨울
29791,충청북도,2018-07-30,460913.928,2018,07,겨울
29792,충청북도,2018-07-31,560772.172,2018,07,겨울
29793,충청북도,2018-08-01,599396.3,2018,08,겨울
29794,충청북도,2018-08-02,597287.652,2018,08,겨울
29795,충청북도,2018-08-03,572672.2,2018,08,겨울
29796,충청북도,2018-08-04,480171.952,2018,08,겨울
29797,충청북도,2018-08-05,408489.82,2018,08,겨울
29798,충청북도,2018-08-06,363456.17199999996,2018,08,겨울
29799,충청북도,2018-08-07,487070.052,2018,08,겨울
29800,충청북도,2018-08-08,521087.152,2018,08,겨울
29801,충청북도,2018-08-09,437340.92,2018,08,겨울
29802,충청북도,2018-08-10,457176.12,2018,08,겨울
29803,충청북도,2018-08-11,438476.748,2018,08,겨울
29804,충청북도,2018-08-12,484245.592,2018,08,겨울
29805,충청북도,2018-08-13,503042.224,2018,08,겨울
29806,충청북도,2018-08-14,517003.14400000003,2018,08,겨울
29807,충청북도,2018-08-15,569452.556,2018,08,겨울
29808,충청북도,2018-08-16,426815.28,2018,08,겨울
29809,충청북도,2018-08-17,589148.52,2018,08,겨울
29810,충청북도,2018-08-18,618659.28,2018,08,겨울
29811,충청북도,2018-08-19,555200.0480000001,2018,08,겨울
29812,충청북도,2018-08-20,488394.12799999997,2018,08,겨울
29813,충청북도,2018-08-21,262374.484,2018,08,겨울
29814,충청북도,2018-08-22,521244.996,2018,08,겨울
29815,충청북도,2018-08-23,203660.14,2018,08,겨울
29816,충청북도,2018-08-24,117554.9,2018,08,겨울
29817,충청북도,2018-08-25,251161.86,2018,08,겨울
29818,충청북도,2018-08-26,140019.62,2018,08,겨울
29819,충청북도,2018-08-27,78106.82400000001,2018,08,겨울
29820,충청북도,2018-08-28,146020.812,2018,08,겨울
29821,충청북도,2018-08-29,395826.552,2018,08,겨울
29822,충청북도,2018-08-30,257829.628,2018,08,겨울
29823,충청북도,2018-08-31,274304.424,2018,08,겨울
29824,충청북도,2018-09-01,497105.372,2018,09,겨울
29825,충청북도,2018-09-02,428620.44,2018,09,겨울
29826,충청북도,2018-09-03,235440.652,2018,09,겨울
29827,충청북도,2018-09-04,454528.096,2018,09,겨울
29828,충청북도,2018-09-05,507857.752,2018,09,겨울
29829,충청북도,2018-09-06,248184.57200000001,2018,09,겨울
29830,충청북도,2018-09-07,302085.196,2018,09,겨울
29831,충청북도,2018-09-08,551163.508,2018,09,겨울
29832,충청북도,2018-09-09,565997.536,2018,09,겨울
29833,충청북도,2018-09-10,496673.324,2018,09,겨울
29834,충청북도,2018-09-11,433328.424,2018,09,겨울
29835,충청북도,2018-09-12,476141.576,2018,09,겨울
29836,충청북도,2018-09-13,157100.068,2018,09,겨울
29837,충청북도,2018-09-14,171362.172,2018,09,겨울
29838,충청북도,2018-09-15,145067.612,2018,09,겨울
29839,충청북도,2018-09-16,162981.992,2018,09,겨울
29840,충청북도,2018-09-17,509406.784,2018,09,겨울
29841,충청북도,2018-09-18,484841.844,2018,09,겨울
29842,충청북도,2018-09-19,242154.964,2018,09,겨울
29843,충청북도,2018-09-20,93673.008,2018,09,겨울
29844,충청북도,2018-09-21,94602.88799999999,2018,09,겨울
29845,충청북도,2018-09-22,488764.41599999997,2018,09,겨울
29846,충청북도,2018-09-23,406239.808,2018,09,겨울
29847,충청북도,2018-09-24,461136.328,2018,09,겨울
29848,충청북도,2018-09-25,570636.424,2018,09,겨울
29849,충청북도,2018-09-26,383551.228,2018,09,겨울
29850,충청북도,2018-09-27,528670.3,2018,09,겨울
29851,충청북도,2018-09-28,251470.016,2018,09,겨울
29852,충청북도,2018-09-29,533601.712,2018,09,겨울
29853,충청북도,2018-09-30,542966.432,2018,09,겨울
29854,충청북도,2018-10-01,332133.24,2018,10,겨울
29855,충청북도,2018-10-02,518593.076,2018,10,겨울
29856,충청북도,2018-10-03,522808.756,2018,10,겨울
29857,충청북도,2018-10-04,494372.832,2018,10,겨울
29858,충청북도,2018-10-05,72922.168,2018,10,겨울
29859,충청북도,2018-10-06,121082.888,2018,10,겨울
29860,충청북도,2018-10-07,500698.716,2018,10,겨울
29861,충청북도,2018-10-08,530727.232,2018,10,겨울
29862,충청북도,2018-10-09,252400.288,2018,10,겨울
29863,충청북도,2018-10-10,395555.652,2018,10,겨울
29864,충청북도,2018-10-11,535940.852,2018,10,겨울
29865,충청북도,2018-10-12,577602.884,2018,10,겨울
29866,충청북도,2018-10-13,525984.008,2018,10,겨울
29867,충청북도,2018-10-14,492787.96,2018,10,겨울
29868,충청북도,2018-10-15,413342.916,2018,10,겨울
29869,충청북도,2018-10-16,241066.128,2018,10,겨울
29870,충청북도,2018-10-17,466656.32800000004,2018,10,겨울
29871,충청북도,2018-10-18,327045.624,2018,10,겨울
29872,충청북도,2018-10-19,536061.416,2018,10,겨울
29873,충청북도,2018-10-20,520012.848,2018,10,겨울
29874,충청북도,2018-10-21,534520.16,2018,10,겨울
29875,충청북도,2018-10-22,358791.124,2018,10,겨울
29876,충청북도,2018-10-23,249390.288,2018,10,겨울
29877,충청북도,2018-10-24,468984.188,2018,10,겨울
29878,충청북도,2018-10-25,475026.084,2018,10,겨울
29879,충청북도,2018-10-26,37449.496,2018,10,겨울
29880,충청북도,2018-10-27,319123.94,2018,10,겨울
29881,충청북도,2018-10-28,221392.576,2018,10,겨울
29882,충청북도,2018-10-29,263580.58400000003,2018,10,겨울
29883,충청북도,2018-10-30,536216.172,2018,10,겨울
29884,충청북도,2018-10-31,525271.188,2018,10,겨울
29885,충청북도,2018-11-01,504442.384,2018,11,겨울
29886,충청북도,2018-11-02,499306.552,2018,11,겨울
29887,충청북도,2018-11-03,487321.592,2018,11,겨울
29888,충청북도,2018-11-04,476790.58,2018,11,겨울
29889,충청북도,2018-11-05,388790.83999999997,2018,11,겨울
29890,충청북도,2018-11-06,357987.708,2018,11,겨울
29891,충청북도,2018-11-07,68550.688,2018,11,겨울
29892,충청북도,2018-11-08,24950.032,2018,11,겨울
29893,충청북도,2018-11-09,186908.76,2018,11,겨울
29894,충청북도,2018-11-10,304563.732,2018,11,겨울
29895,충청북도,2018-11-11,162800.172,2018,11,겨울
29896,충청북도,2018-11-12,469354.612,2018,11,겨울
29897,충청북도,2018-11-13,334817.748,2018,11,겨울
29898,충청북도,2018-11-14,399419.768,2018,11,겨울
29899,충청북도,2018-11-15,363361.196,2018,11,겨울
29900,충청북도,2018-11-16,218009.424,2018,11,겨울
29901,충청북도,2018-11-17,395728.316,2018,11,겨울
29902,충청북도,2018-11-18,200284.264,2018,11,겨울
29903,충청북도,2018-11-19,360923.248,2018,11,겨울
29904,충청북도,2018-11-20,435314.78,2018,11,겨울
29905,충청북도,2018-11-21,94655.7,2018,11,겨울
29906,충청북도,2018-11-22,470964.82,2018,11,겨울
29907,충청북도,2018-11-23,441822.764,2018,11,겨울
29908,충청북도,2018-11-24,44133.704,2018,11,겨울
29909,충청북도,2018-11-25,245514.876,2018,11,겨울
29910,충청북도,2018-11-26,360373.24,2018,11,겨울
29911,충청북도,2018-11-27,229405.524,2018,11,겨울
29912,충청북도,2018-11-28,253719.636,2018,11,겨울
29913,충청북도,2018-11-29,219368.476,2018,11,겨울
29914,충청북도,2018-11-30,422060.744,2018,11,겨울
29915,충청북도,2018-12-01,273439.41599999997,2018,12,겨울
29916,충청북도,2018-12-02,273945.52,2018,12,겨울
29917,충청북도,2018-12-03,58499.74,2018,12,겨울
29918,충청북도,2018-12-04,89723.53199999999,2018,12,겨울
29919,충청북도,2018-12-05,260073.948,2018,12,겨울
29920,충청북도,2018-12-06,109006.59199999999,2018,12,겨울
29921,충청북도,2018-12-07,384999.084,2018,12,겨울
29922,충청북도,2018-12-08,379099.74,2018,12,겨울
29923,충청북도,2018-12-09,440769.14400000003,2018,12,겨울
29924,충청북도,2018-12-10,419098.368,2018,12,겨울
29925,충청북도,2018-12-11,38643.828,2018,12,겨울
29926,충청북도,2018-12-12,225498.124,2018,12,겨울
29927,충청북도,2018-12-13,132314.784,2018,12,겨울
29928,충청북도,2018-12-14,376300.952,2018,12,겨울
29929,충청북도,2018-12-15,393382.424,2018,12,겨울
29930,충청북도,2018-12-16,167701.348,2018,12,겨울
29931,충청북도,2018-12-17,366355.536,2018,12,겨울
29932,충청북도,2018-12-18,268201.472,2018,12,겨울
29933,충청북도,2018-12-19,321039.628,2018,12,겨울
29934,충청북도,2018-12-20,240147.91199999998,2018,12,겨울
29935,충청북도,2018-12-21,241264.928,2018,12,겨울
29936,충청북도,2018-12-22,343848.992,2018,12,겨울
29937,충청북도,2018-12-23,384904.148,2018,12,겨울
29938,충청북도,2018-12-24,420798.536,2018,12,겨울
29939,충청북도,2018-12-25,200962.564,2018,12,겨울
29940,충청북도,2018-12-26,362913.808,2018,12,겨울
29941,충청북도,2018-12-27,435809.228,2018,12,겨울
29942,충청북도,2018-12-28,424615.604,2018,12,겨울
29943,충청북도,2018-12-29,441342.504,2018,12,겨울
29944,충청북도,2018-12-30,422233.892,2018,12,겨울
29945,충청북도,2018-12-31,416880.428,2018,12,겨울
29946,충청북도,2019-01-01,188134.908,2019,01,겨울
29947,충청북도,2019-01-02,405290.28,2019,01,겨울
29948,충청북도,2019-01-03,421266.648,2019,01,겨울
29949,충청북도,2019-01-04,240149.632,2019,01,겨울
29950,충청북도,2019-01-05,377665.016,2019,01,겨울
29951,충청북도,2019-01-06,378913.932,2019,01,겨울
29952,충청북도,2019-01-07,364083.72,2019,01,겨울
29953,충청북도,2019-01-08,399632.3,2019,01,겨울
29954,충청북도,2019-01-09,332418.968,2019,01,겨울
29955,충청북도,2019-01-10,189895.964,2019,01,겨울
29956,충청북도,2019-01-11,344661.136,2019,01,겨울
29957,충청북도,2019-01-12,233216.416,2019,01,겨울
29958,충청북도,2019-01-13,365861.584,2019,01,겨울
29959,충청북도,2019-01-14,233536.86,2019,01,겨울
29960,충청북도,2019-01-15,156832.04,2019,01,겨울
29961,충청북도,2019-01-16,415596.996,2019,01,겨울
29962,충청북도,2019-01-17,296603.424,2019,01,겨울
29963,충청북도,2019-01-18,420410.904,2019,01,겨울
29964,충청북도,2019-01-19,326323.216,2019,01,겨울
29965,충청북도,2019-01-20,464563.488,2019,01,겨울
29966,충청북도,2019-01-21,293194.752,2019,01,겨울
29967,충청북도,2019-01-22,395943.368,2019,01,겨울
29968,충청북도,2019-01-23,373165.16000000003,2019,01,겨울
29969,충청북도,2019-01-24,480216.132,2019,01,겨울
29970,충청북도,2019-01-25,438582.02,2019,01,겨울
29971,충청북도,2019-01-26,502614.4,2019,01,겨울
29972,충청북도,2019-01-27,472379.636,2019,01,겨울
29973,충청북도,2019-01-28,426167.056,2019,01,겨울
29974,충청북도,2019-01-29,513875.012,2019,01,겨울
29975,충청북도,2019-01-30,425158.028,2019,01,겨울
29976,충청북도,2019-01-31,148904.156,2019,01,겨울
29977,충청북도,2019-02-01,428520.17600000004,2019,02,겨울
29978,충청북도,2019-02-02,330737.084,2019,02,겨울
29979,충청북도,2019-02-03,15792.616,2019,02,겨울
29980,충청북도,2019-02-04,529574.872,2019,02,겨울
29981,충청북도,2019-02-05,470848.272,2019,02,겨울
29982,충청북도,2019-02-06,381401.62,2019,02,겨울
29983,충청북도,2019-02-07,442686.54,2019,02,겨울
29984,충청북도,2019-02-08,506733.04,2019,02,겨울
29985,충청북도,2019-02-09,547038.552,2019,02,겨울
29986,충청북도,2019-02-10,344917.6,2019,02,겨울
29987,충청북도,2019-02-11,580026.064,2019,02,겨울
29988,충청북도,2019-02-12,446971.148,2019,02,겨울
29989,충청북도,2019-02-13,503243.188,2019,02,겨울
29990,충청북도,2019-02-14,521282.348,2019,02,겨울
29991,충청북도,2019-02-15,229124.16,2019,02,겨울
29992,충청북도,2019-02-16,355861.74,2019,02,겨울
29993,충청북도,2019-02-17,637560.284,2019,02,겨울
29994,충청북도,2019-02-18,394702.004,2019,02,겨울
29995,충청북도,2019-02-19,47261.576,2019,02,겨울
29996,충청북도,2019-02-20,232485.208,2019,02,겨울
29997,충청북도,2019-02-21,511059.692,2019,02,겨울
29998,충청북도,2019-02-22,448642.28,2019,02,겨울
29999,충청북도,2019-02-23,578806.876,2019,02,겨울
30000,충청북도,2019-02-24,610490.704,2019,02,겨울
30001,충청북도,2019-02-25,560251.9079999999,2019,02,겨울
30002,충청북도,2019-02-26,619144.656,2019,02,겨울
30003,충청북도,2019-02-27,232916.772,2019,02,겨울
30004,충청북도,2019-02-28,452776.29600000003,2019,02,겨울
30005,충청북도,2019-03-01,582611.624,2019,03,겨울
30006,충청북도,2019-03-02,515074.94,2019,03,겨울
30007,충청북도,2019-03-03,446176.588,2019,03,겨울
30008,충청북도,2019-03-04,537844.636,2019,03,겨울
30009,충청북도,2019-03-05,372533.308,2019,03,겨울
